url,title,subtitle,ISO_datetime
https://noticias.uol.com.br/colunas/mariana-sanches/2025/06/26/posts-em-redes-que-podem-barrar-entrada-nos-eua-segundo-agente-de-migracao.htm,"Mariana Sanches: Posts em redes podem barrar entrada nos EUA, segundo agente de migração",,2025-06-26T17:14:32.000Z
https://noticias.uol.com.br/colunas/josias-de-souza/2025/06/26/congresso-deixa-lula-com-a-crise-e-fica-com-o-tesouro.htm,Josias de Souza: Congresso deixa Lula com a crise e fica com o Tesouro,,2025-06-26T17:13:58.000Z
https://noticias.uol.com.br/newsletters/de-olho-no-mundo/de-olho-no-mundo---quinta.htm,UOL Newsletters,,2025-06-26T17:03:13.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/cristiano-ronaldo-renova-com-o-al-nassr-ate-2027.htm,Cristiano Ronaldo renova com o Al-Nassr até 2027,,2025-06-26T17:01:19.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/morre-clark-olofsson-criminoso-ligado-a-origem-do-termo-sindrome-de-estocolmo.htm,"Morre Clark Olofsson, criminoso ligado à origem do termo 'síndrome de Estocolmo'",,2025-06-26T16:56:16.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/argentina-julgara-a-revelia-dez-acusados-pelo-atentado-de-1994-a-amia.htm,Argentina julgará à revelia dez acusados pelo atentado de 1994 à AMIA,,2025-06-26T16:56:16.000Z
https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/06/26/sp-quem-era-o-ex-militar-morto-apos-ser-forcado-a-beber-acido-em-assalto.htm,Quem era ex-militar morto ao ser forçado a beber ácido: 'Tiraram despedida',,2025-06-26T16:48:03.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2025/06/26/governo-ainda-avalia-se-vai-ao-supremo-por-iof-diz-agu.htm,"Governo ainda avalia se vai ao Supremo por IOF, diz AGU ",,2025-06-26T16:46:03.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/khamenei-manifesta-cessar-fogo-ira-israel.htm,Irã chama Trump de 'showman'; Israel agradece aos EUA: 'trabalhando juntos',,2025-06-26T16:42:41.000Z
https://noticias.uol.com.br/colunas/aguirre-talento/2025/06/26/cid-diz-a-pf-que-defesa-de-bolsonaro-cercou-sua-familia-para-travar-delacao.htm,Aguirre Talento: Cid diz à PF que defesa de Bolsonaro cercou sua família para travar delação,,2025-06-26T16:41:28.000Z
